Collecting system stats...
top - 01:37:10 up 11 min,  0 users,  load average: 0.28, 0.36, 0.27
Tasks: 121 total,   1 running, 119 sleeping,   0 stopped,   1 zombie
%Cpu(s):  3.4 us,  3.4 sy,  0.0 ni, 93.1 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st
MiB Mem :   3876.5 total,   2400.2 free,    697.6 used,    778.7 buff/cache
MiB Swap:      0.0 total,      0.0 free,      0.0 used.   2978.8 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
   4278 root      20   0  591220  40260  31952 S   0.0   1.0   0:00.08 node
   4285 root      20   0   32.0g 223212  35100 S   0.0   5.6   0:04.69 node
   4368 root      20   0    4628   3728   3160 S   0.0   0.1   0:00.00 update_+
   4371 root      20   0    4496    452      0 S   0.0   0.0   0:00.00 update_+
   4373 root      20   0    2796   1012    920 S   0.0   0.0   0:00.00 tee
   4671 root      20   0    7368   3532   2940 R   0.0   0.1   0:00.00 top
Filesystem      Size  Used Avail Use% Mounted on
tmpfs           388M 1020K  387M   1% /run
/dev/vda1        97G  5.2G   92G   6% /
tmpfs           1.9G   28K  1.9G   1% /dev/shm
tmpfs           5.0M     0  5.0M   0% /run/lock
/dev/vda15      105M  6.1M   99M   6% /boot/efi
               total        used        free      shared  buff/cache   available
Mem:            3876         697        2400          17         778        2978
Swap:              0           0           0
