Сбор системной статистики...
top - 00:14:40 up 2 days,  7:26,  0 users,  load average: 5.72, 5.03, 3.59
Tasks: 134 total,   3 running, 131 sleeping,   0 stopped,   0 zombie
%Cpu(s): 90.0 us, 10.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st
MiB Mem :   3876.5 total,   1585.8 free,   1161.2 used,   1129.5 buff/cache
MiB Swap:      0.0 total,      0.0 free,      0.0 used.   2487.3 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
    642 www-data  20   0   55856   3144   1236 S   0.0   0.1   0:00.01 nginx
    647 root      20   0  110104  11264   3124 S   0.0   0.3   0:00.27 unatten+
    661 postgres  20   0  218728  18308  15552 S   0.0   0.5   0:06.58 postgres
    664 postgres  20   0  218728   3000    244 S   0.0   0.1   0:00.04 postgres
    665 postgres  20   0  218728   6032   3252 S   0.0   0.2   0:01.56 postgres
    666 postgres  20   0  218728   7504   4732 S   0.0   0.2   0:01.53 postgres
    667 postgres  20   0  219400   7100   3952 S   0.0   0.2   0:03.04 postgres
    668 postgres  20   0   73460   3880    964 S   0.0   0.1   0:02.93 postgres
    669 postgres  20   0  219156   4404   1384 S   0.0   0.1   0:00.06 postgres
    719 root      20   0   44464  31860   4000 S   0.0   0.8   0:36.67 miniser+
   1489 root      20   0  295984   6096   3084 S   0.0   0.2   0:01.15 package+
  54578 root      20   0       0      0      0 I   0.0   0.0   0:11.33 kworker+
  75257 root      20   0       0      0      0 I   0.0   0.0   0:03.81 kworker+
  82476 root      20   0    7228   1888   1652 S   0.0   0.0   0:00.05 git
 102496 root      20   0  937076  99108  33732 S   0.0   2.5   1:29.83 PM2 v5.+
 102507 root      20   0  641768  64628  33956 S   0.0   1.6   0:56.55 node /v+
 123636 root      20   0    5696   4824   3108 S   0.0   0.1   0:00.04 bash
 123637 root      20   0   27096  22612   3512 S   0.0   0.6   0:00.87 shellse+
 123654 root      20   0   44760  35628   7524 S   0.0   0.9   0:00.33 miniser+
 126024 root      20   0       0      0      0 I   0.0   0.0   0:00.47 kworker+
 129309 root      20   0       0      0      0 I   0.0   0.0   0:00.40 kworker+
 143757 root      20   0  636788  60152  34132 S   0.0   1.5   0:04.25 node /s+
 146938 root      20   0       0      0      0 I   0.0   0.0   0:00.12 kworker+
 146939 root      20   0       0      0      0 I   0.0   0.0   0:00.14 kworker+
 149650 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker+
 154839 root      20   0       0      0      0 I   0.0   0.0   0:00.08 kworker+
 157007 root      20   0    2892    960    864 S   0.0   0.0   0:00.00 sh
 157010 root      20   0    4364   3340   3068 S   0.0   0.1   0:00.00 update_+
 157529 root      20   0    2892    992    896 S   0.0   0.0   0:00.00 sh
 157530 root      20   0    4364   3256   2988 S   0.0   0.1   0:00.00 update_+
 157666 root      20   0  708696  58048  35736 S   0.0   1.5   0:01.11 npm run+
 157839 root      20   0    2896   1068    968 S   0.0   0.0   0:00.00 sh
 157840 root      20   0  591224  39852  31348 S   0.0   1.0   0:00.26 node
 158112 root      20   0    2892    956    864 S   0.0   0.0   0:00.00 sh
 158113 root      20   0    4496   3340   2924 S   0.0   0.1   0:00.00 bash
 158114 root      20   0    2892   1004    912 S   0.0   0.0   0:00.00 sh
 158116 root      20   0    4364   3236   2964 S   0.0   0.1   0:00.00 update_+
 158118 root      20   0    4364   1688   1396 S   0.0   0.0   0:00.00 bash
 158121 root      20   0    2796   1052    964 S   0.0   0.0   0:00.00 tee
 158126 root      20   0   31132  18176   5904 S   0.0   0.5   0:00.02 gunicorn
 158127 root      20   0   65268  52032  10776 S   0.0   1.3   0:00.67 gunicorn
 158252 root      20   0  701508  58812  35628 S   0.0   1.5   0:00.79 npm sta+
 158266 root      20   0    2896   1008    912 S   0.0   0.0   0:00.00 sh
 158267 root      20   0  591380  39976  31468 S   0.0   1.0   0:00.16 node
 158410 root      20   0  701420  58756  35732 S   0.0   1.5   0:00.94 npm run+
 158531 root      20   0    2896   1004    908 S   0.0   0.0   0:00.00 sh
 158532 root      20   0  591112  40152  31692 S   0.0   1.0   0:00.20 node
 158562 root      20   0    7368   3604   3008 R   0.0   0.1   0:00.00 top
Filesystem      Size  Used Avail Use% Mounted on
tmpfs           388M  1.1M  387M   1% /run
/dev/vda1        97G  5.1G   92G   6% /
tmpfs           1.9G   28K  1.9G   1% /dev/shm
tmpfs           5.0M     0  5.0M   0% /run/lock
/dev/vda15      105M  6.1M   99M   6% /boot/efi
               total        used        free      shared  buff/cache   available
Mem:            3876        1161        1585          17        1129        2487
Swap:              0           0           0
