Сбор системной статистики...
top - 00:09:42 up 2 days,  7:21,  0 users,  load average: 5.78, 4.42, 2.90
Tasks: 134 total,   3 running, 131 sleeping,   0 stopped,   0 zombie
%Cpu(s): 90.9 us,  9.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st
MiB Mem :   3876.5 total,   1508.2 free,   1241.9 used,   1126.5 buff/cache
MiB Swap:      0.0 total,      0.0 free,      0.0 used.   2415.3 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
     89 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 devfreq+
     90 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 watchdo+
     92 root       0 -20       0      0      0 I   0.0   0.0   0:02.23 kworker+
     94 root      20   0       0      0      0 S   0.0   0.0   0:51.71 kswapd0
     95 root      20   0       0      0      0 S   0.0   0.0   0:00.00 ecryptf+
     97 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kthrotld
     98 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 acpi_th+
    100 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh+
    101 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 scsi_tm+
    102 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh+
    103 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 scsi_tm+
    105 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 vfio-ir+
    106 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mld
    107 root       0 -20       0      0      0 I   0.0   0.0   0:01.38 kworker+
    108 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 ipv6_ad+
    117 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kstrp
    120 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 zswap-s+
    121 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    126 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 charger+
    171 root      20   0       0      0      0 S   0.0   0.0   0:00.25 hwrng
    172 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 cryptd
    239 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 raid5wq
    289 root      20   0       0      0      0 S   0.0   0.0   0:03.52 jbd2/vd+
    290 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 ext4-rs+
    367 root      19  -1   88868  50524  49336 S   0.0   1.3   0:09.66 systemd+
    395 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kaluad
    396 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kmpath_+
    399 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kmpathd
    400 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kmpath_+
    401 root      rt   0  289316  27100   9072 S   0.0   0.7   0:16.42 multipa+
    403 root      20   0   11412   2836   1144 S   0.0   0.1   0:00.55 systemd+
    496 systemd+  20   0   89360   3456   2596 S   0.0   0.1   0:00.38 systemd+
    566 systemd+  20   0   16248   5248   4192 S   0.0   0.1   0:01.43 systemd+
    568 systemd+  20   0   25668   6560   2176 S   0.0   0.2   0:01.48 systemd+
    579 root      20   0    7288   2332   2072 S   0.0   0.1   0:00.34 cron
    581 message+  20   0    8708   4224   3476 S   0.0   0.1   0:00.62 dbus-da+
    586 root      20   0   82700   2468   2120 S   0.0   0.1   0:07.63 irqbala+
    588 root      20   0   33080  14176   5272 S   0.0   0.4   0:00.43 network+
    592 syslog    20   0  222404   4448   2764 S   0.0   0.1   0:01.94 rsyslogd
    594 root      20   0 1393452  24032  12848 S   0.0   0.6   0:20.86 snapd
    596 root      20   0   15024   2764   1820 S   0.0   0.1   0:00.60 systemd+
    602 root      20   0    6220    776    692 S   0.0   0.0   0:00.00 agetty
    606 root      20   0    6176    856    768 S   0.0   0.0   0:00.01 agetty
    631 root      20   0   15436   6416   4776 S   0.0   0.2   0:06.01 sshd
    634 root      20   0  235484   4520   3224 S   0.0   0.1   0:00.02 polkitd
    639 root      20   0   55224   1640      0 S   0.0   0.0   0:00.00 nginx
    641 www-data  20   0   55856   4272   2288 S   0.0   0.1   0:01.34 nginx
    642 www-data  20   0   55856   3144   1236 S   0.0   0.1   0:00.01 nginx
    647 root      20   0  110104  11264   3124 S   0.0   0.3   0:00.27 unatten+
    661 postgres  20   0  218728  18308  15552 S   0.0   0.5   0:06.56 postgres
    664 postgres  20   0  218728   3000    244 S   0.0   0.1   0:00.04 postgres
    665 postgres  20   0  218728   6032   3252 S   0.0   0.2   0:01.56 postgres
    666 postgres  20   0  218728   7504   4732 S   0.0   0.2   0:01.53 postgres
    667 postgres  20   0  219400   7100   3952 S   0.0   0.2   0:03.04 postgres
    668 postgres  20   0   73460   3880    964 S   0.0   0.1   0:02.93 postgres
    669 postgres  20   0  219156   4404   1384 S   0.0   0.1   0:00.06 postgres
    719 root      20   0   44464  31860   4000 S   0.0   0.8   0:36.53 miniser+
   1489 root      20   0  295984   6096   3084 S   0.0   0.2   0:01.15 package+
  54578 root      20   0       0      0      0 I   0.0   0.0   0:11.33 kworker+
  75257 root      20   0       0      0      0 I   0.0   0.0   0:03.81 kworker+
  82476 root      20   0    7228   1888   1652 S   0.0   0.0   0:00.05 git
 102496 root      20   0  937076  99108  33732 S   0.0   2.5   1:29.64 PM2 v5.+
 102507 root      20   0  641768  64592  33956 S   0.0   1.6   0:55.55 node /v+
 123636 root      20   0    5696   4824   3108 S   0.0   0.1   0:00.04 bash
 123637 root      20   0   27096  22612   3512 S   0.0   0.6   0:00.86 shellse+
 123654 root      20   0   44760  35628   7524 S   0.0   0.9   0:00.32 miniser+
 126024 root      20   0       0      0      0 I   0.0   0.0   0:00.46 kworker+
 129309 root      20   0       0      0      0 I   0.0   0.0   0:00.39 kworker+
 143572 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker+
 143757 root      20   0  636372  59172  34132 S   0.0   1.5   0:03.27 node /s+
 146938 root      20   0       0      0      0 I   0.0   0.0   0:00.07 kworker+
 146939 root      20   0       0      0      0 I   0.0   0.0   0:00.10 kworker+
 149650 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
 151959 root      20   0    2892    980    888 S   0.0   0.0   0:00.00 sh
 151960 root      20   0    4364   3164   2892 S   0.0   0.1   0:00.00 update_+
 152520 root      20   0    2892    984    888 S   0.0   0.0   0:00.00 sh
 152521 root      20   0    4364   3220   2948 S   0.0   0.1   0:00.00 update_+
 152897 root      20   0  708912  58080  35672 S   0.0   1.5   0:00.77 npm run+
 152930 root      20   0    2896    980    880 S   0.0   0.0   0:00.00 sh
 152931 root      20   0  591108  39200  31152 S   0.0   1.0   0:00.16 node
 153114 root      20   0   31132  17940   5676 S   0.0   0.5   0:00.02 gunicorn
 153115 root      20   0   66300  52004  10752 S   0.0   1.3   0:00.92 gunicorn
 153116 root      20   0    2892    972    876 S   0.0   0.0   0:00.00 sh
 153117 root      20   0    4496   3480   3060 S   0.0   0.1   0:00.06 bash
 153118 root      20   0    2892    956    860 S   0.0   0.0   0:00.00 sh
 153120 root      20   0    4364   3212   2940 S   0.0   0.1   0:00.00 update_+
 153123 root      20   0    4364   1628   1332 S   0.0   0.0   0:00.00 bash
 153125 root      20   0    2796   1020    928 S   0.0   0.0   0:00.05 tee
 153181 root      20   0  709084  58132  35780 S   0.0   1.5   0:00.82 npm sta+
 153192 root      20   0    2896    988    888 S   0.0   0.0   0:00.00 sh
 153193 root      20   0  591108  40244  31768 S   0.0   1.0   0:00.16 node
 153200 root      20   0   32.1g 280732  34628 S   0.0   7.1   0:09.18 node
 153248 root      20   0  701484  58432  35412 S   0.0   1.5   0:01.02 npm run+
 153492 root      20   0    2896    968    876 S   0.0   0.0   0:00.00 sh
 153493 root      20   0  591448  40412  31776 S   0.0   1.0   0:00.20 node
Filesystem      Size  Used Avail Use% Mounted on
tmpfs           388M  1.1M  387M   1% /run
/dev/vda1        97G  5.1G   92G   6% /
tmpfs           1.9G   28K  1.9G   1% /dev/shm
tmpfs           5.0M     0  5.0M   0% /run/lock
/dev/vda15      105M  6.1M   99M   6% /boot/efi
               total        used        free      shared  buff/cache   available
Mem:            3876        1242        1507          17        1126        2415
Swap:              0           0           0
